#
# Run File created 5/07/2013 11:54:42 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7829(x - zero)
# Ch1_Phase WP                        Moving          5.5850(x - zero)
# Ch2_WP1                             Moving          13.590(x - zero)
# Ch3_WP2                             Moving          13.255(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.276124 0.456184 0.131445 -0.021672 
1.000000 5.782945 5.584991 13.589953 13.254707 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 3.461906 0.344027 0.063308 -0.108153 
0.005000 3.485756 0.347572 0.061374 -0.107186 
0.010000 3.509605 0.347894 0.059118 -0.107186 
0.015000 3.529265 0.347572 0.057507 -0.110409 
0.020000 3.548281 0.348861 0.054928 -0.114599 
0.025000 3.566652 0.350795 0.052672 -0.112343 
0.030000 3.583733 0.350473 0.050738 -0.112665 
0.035000 3.595658 0.349506 0.046871 -0.115566 
0.040000 3.606939 0.349506 0.043003 -0.121045 
0.045000 3.616285 0.349828 0.041070 -0.118789 
0.050000 3.623053 0.349184 0.039136 -0.119433 
0.055000 3.628210 0.347572 0.036557 -0.124268 
0.060000 3.633689 0.345638 0.033334 -0.125235 
0.065000 3.635945 0.345316 0.030111 -0.125235 
0.070000 3.636267 0.343060 0.028822 -0.124268 
0.075000 3.632722 0.341771 0.026244 -0.127491 
0.080000 3.629177 0.338870 0.023021 -0.129102 
0.085000 3.622409 0.336614 0.021087 -0.128135 
0.090000 3.615963 0.334358 0.018187 -0.128458 
0.095000 3.606939 0.330813 0.017220 -0.130714 
0.100000 3.592758 0.327912 0.013674 -0.131358 
0.105000 3.576321 0.325978 0.012385 -0.129102 
0.110000 3.560850 0.322755 0.011418 -0.127491 
0.115000 3.540546 0.319855 0.009807 -0.130714 
0.120000 3.517985 0.316310 0.007229 -0.129747 
0.125000 3.496069 0.314698 0.007873 -0.127169 
0.130000 3.470285 0.310508 0.007229 -0.123946 
0.135000 3.442890 0.307608 0.006906 -0.126202 
0.140000 3.411950 0.305674 0.005939 -0.127491 
0.145000 3.381010 0.302129 0.006906 -0.123301 
0.150000 3.346202 0.299550 0.006584 -0.121045 
0.155000 3.308171 0.295360 0.007229 -0.121045 
0.160000 3.268529 0.290848 0.007873 -0.120723 
0.165000 3.228242 0.288914 0.009485 -0.117177 
0.170000 3.183121 0.287948 0.010451 -0.113954 
0.175000 3.137032 0.284725 0.011741 -0.114277 
0.180000 3.089655 0.280857 0.012708 -0.113632 
0.185000 3.037766 0.280535 0.014319 -0.109442 
0.190000 2.986521 0.278279 0.017220 -0.106542 
0.195000 2.932697 0.276023 0.017864 -0.107831 
0.200000 2.876296 0.274089 0.020443 -0.106219 
0.205000 2.817961 0.273444 0.023343 -0.101385 
0.210000 2.757369 0.272477 0.025599 -0.098484 
0.215000 2.694522 0.268610 0.027533 -0.096551 
0.220000 2.628774 0.266998 0.030111 -0.098162 
0.225000 2.562381 0.267321 0.033012 -0.093328 
0.230000 2.494054 0.268932 0.036557 -0.090427 
0.235000 2.422505 0.267965 0.037202 -0.091716 
0.240000 2.349989 0.266676 0.039780 -0.091394 
0.245000 2.278762 0.268932 0.042036 -0.087849 
0.250000 2.200766 0.268610 0.045904 -0.083981 
0.255000 2.122771 0.266031 0.047838 -0.087204 
0.260000 2.044131 0.266998 0.050094 -0.085915 
0.265000 1.962591 0.268610 0.052350 -0.083336 
0.270000 1.879439 0.269899 0.055895 -0.081403 
0.275000 1.796287 0.268932 0.057507 -0.083014 
0.280000 1.711523 0.269254 0.059440 -0.083659 
0.285000 1.625148 0.271188 0.060730 -0.081725 
0.290000 1.538129 0.273444 0.063308 -0.077535 
0.295000 1.449820 0.271833 0.064919 -0.082047 
0.300000 1.358288 0.275056 0.066531 -0.082692 
0.305000 1.266757 0.277312 0.067498 -0.079791 
0.310000 1.175225 0.280535 0.069109 -0.077535 
0.315000 1.081115 0.281502 0.070721 -0.081725 
0.320000 0.987005 0.282469 0.070398 -0.081725 
0.325000 0.892895 0.286658 0.071365 -0.081403 
0.330000 0.796529 0.290526 0.073299 -0.078502 
0.335000 0.699196 0.291171 0.073621 -0.081725 
0.340000 0.602185 0.293427 0.073621 -0.082692 
0.345000 0.503241 0.296972 0.073621 -0.082370 
0.350000 0.405585 0.300839 0.073621 -0.080436 
0.355000 0.307285 0.302773 0.074266 -0.083014 
0.360000 0.207696 0.306641 0.073621 -0.083981 
0.365000 0.107462 0.310831 0.073621 -0.082047 
0.370000 0.007229 0.313731 0.073621 -0.081725 
0.375000 -0.093972 0.315987 0.073621 -0.084626 
0.380000 -0.192272 0.319210 0.072654 -0.083981 
0.385000 -0.293795 0.322755 0.072977 -0.083014 
