#
# Run File created 5/07/2013 10:29:41 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7829(x - zero)
# Ch1_Phase WP                        Moving          5.5850(x - zero)
# Ch2_WP1                             Moving          13.590(x - zero)
# Ch3_WP2                             Moving          13.255(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.299585 0.416847 0.127205 -0.027144 
1.000000 5.782945 5.584991 13.589953 13.254707 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -0.492329 0.535792 0.105529 -0.025001 
0.005000 -0.443340 0.534181 0.106173 -0.022100 
0.010000 -0.392418 0.532247 0.107140 -0.021456 
0.015000 -0.338272 0.528702 0.107140 -0.025968 
0.020000 -0.283482 0.523545 0.106818 -0.027257 
0.025000 -0.228369 0.522256 0.106818 -0.024356 
0.030000 -0.170678 0.519033 0.108752 -0.025646 
0.035000 -0.110732 0.515165 0.108752 -0.029191 
0.040000 -0.051751 0.509042 0.108107 -0.029513 
0.045000 0.009485 0.506464 0.109074 -0.025646 
0.050000 0.074588 0.502596 0.110363 -0.026612 
0.055000 0.137113 0.499051 0.111974 -0.027902 
0.060000 0.202217 0.492927 0.111008 -0.028546 
0.065000 0.269254 0.490993 0.111008 -0.027579 
0.070000 0.335003 0.486159 0.112941 -0.027579 
0.075000 0.402362 0.480035 0.114231 -0.031125 
0.080000 0.471011 0.474879 0.113264 -0.031447 
0.085000 0.538371 0.471011 0.113264 -0.029513 
0.090000 0.608631 0.466821 0.115842 -0.029191 
0.095000 0.677602 0.461342 0.115197 -0.030802 
0.100000 0.746573 0.454896 0.114875 -0.031769 
0.105000 0.814900 0.452640 0.114553 -0.031447 
0.110000 0.883548 0.446194 0.115842 -0.031769 
0.115000 0.952842 0.441038 0.116809 -0.034025 
0.120000 1.020201 0.433303 0.116487 -0.035314 
0.125000 1.087883 0.429113 0.116809 -0.033058 
0.130000 1.156210 0.424601 0.118743 -0.034025 
0.135000 1.220346 0.420088 0.118743 -0.037893 
0.140000 1.284161 0.412676 0.117776 -0.037248 
0.145000 1.346041 0.408164 0.117453 -0.036281 
0.150000 1.406955 0.403651 0.119387 -0.036926 
0.155000 1.465290 0.397206 0.120354 -0.039827 
0.160000 1.521692 0.390115 0.120354 -0.041438 
0.165000 1.577126 0.383347 0.119387 -0.039827 
0.170000 1.629983 0.379802 0.121321 -0.040793 
0.175000 1.680583 0.374000 0.121321 -0.043694 
0.180000 1.727638 0.365943 0.120032 -0.045628 
0.185000 1.770503 0.362398 0.120999 -0.044983 
0.190000 1.810145 0.360786 0.123255 -0.044339 
0.195000 1.843664 0.354340 0.124222 -0.048206 
0.200000 1.871381 0.349828 0.122288 -0.048851 
0.205000 1.897165 0.344994 0.122610 -0.050140 
0.210000 1.918114 0.342415 0.122932 -0.050785 
0.215000 1.933906 0.338226 0.124544 -0.056264 
0.220000 1.948087 0.334680 0.123899 -0.056908 
0.225000 1.957112 0.330813 0.123899 -0.054974 
0.230000 1.962913 0.328879 0.126155 -0.056264 
0.235000 1.965814 0.323078 0.126800 -0.059487 
0.240000 1.967425 0.319210 0.126478 -0.059164 
0.245000 1.963880 0.316954 0.126155 -0.059487 
0.250000 1.958078 0.318243 0.127767 -0.059487 
0.255000 1.949699 0.313409 0.129701 -0.063032 
0.260000 1.938419 0.311153 0.128412 -0.065288 
0.265000 1.922304 0.308897 0.129378 -0.059809 
0.270000 1.904255 0.308574 0.130990 -0.062710 
0.275000 1.882017 0.305996 0.132279 -0.064966 
0.280000 1.856556 0.302451 0.132279 -0.065288 
0.285000 1.828516 0.302451 0.132601 -0.064321 
0.290000 1.796287 0.304385 0.134857 -0.063999 
0.295000 1.759867 0.303095 0.135502 -0.066577 
0.300000 1.718614 0.302129 0.135824 -0.066255 
0.305000 1.676715 0.302129 0.136147 -0.063676 
0.310000 1.631272 0.302129 0.137758 -0.063032 
0.315000 1.580349 0.300517 0.139047 -0.065932 
0.320000 1.526848 0.299550 0.139047 -0.065610 
0.325000 1.469158 0.299872 0.139692 -0.062710 
0.330000 1.408244 0.302451 0.142270 -0.061743 
0.335000 1.346686 0.303418 0.142592 -0.062710 
0.340000 1.283194 0.303740 0.143237 -0.061098 
0.345000 1.214867 0.306641 0.143882 -0.059809 
0.350000 1.145252 0.309219 0.145493 -0.057231 
0.355000 1.075314 0.309864 0.147105 -0.057231 
0.360000 1.001508 0.310508 0.147105 -0.054974 
0.365000 0.929314 0.312120 0.148072 -0.051751 
0.370000 0.854864 0.314698 0.150328 -0.047562 
0.375000 0.777836 0.317599 0.151939 -0.046595 
0.380000 0.700807 0.319210 0.151939 -0.045306 
0.385000 0.623457 0.321789 0.152584 -0.041760 
0.390000 0.544817 0.324689 0.154840 -0.038537 
0.395000 0.466177 0.329201 0.155807 -0.037248 
0.400000 0.390760 0.330813 0.155807 -0.036604 
0.405000 0.314376 0.334680 0.156451 -0.031125 
0.410000 0.237992 0.339515 0.159030 -0.027257 
0.415000 0.161930 0.343060 0.158707 -0.023712 
0.420000 0.087802 0.345961 0.160319 -0.022423 
0.425000 0.012708 0.352407 0.161286 -0.017588 
0.430000 -0.058842 0.358208 0.161930 -0.013721 
0.435000 -0.126846 0.362398 0.163219 -0.011465 
0.440000 -0.196784 0.365943 0.162897 -0.009531 
0.445000 -0.263500 0.371422 0.163219 -0.005341 
0.450000 -0.327314 0.378512 0.163864 0.000138 
0.455000 -0.390484 0.383669 0.165475 0.003361 
0.460000 -0.451398 0.387537 0.164831 0.004650 
0.465000 -0.509733 0.394627 0.164186 0.010774 
0.470000 -0.565813 0.401073 0.166765 0.013997 
0.475000 -0.620925 0.408808 0.168054 0.015931 
0.480000 -0.672815 0.410097 0.167409 0.018509 
0.485000 -0.722126 0.418155 0.167732 0.023666 
0.490000 -0.769826 0.425568 0.169021 0.026244 
0.495000 -0.815270 0.431691 0.168698 0.028822 
0.500000 -0.858135 0.435881 0.168054 0.028822 
0.505000 -0.899389 0.441038 0.167732 0.032690 
0.510000 -0.935486 0.447484 0.168376 0.036557 
0.515000 -0.970616 0.452963 0.167732 0.037524 
0.520000 -1.003813 0.455219 0.166765 0.037524 
0.525000 -1.034109 0.461020 0.166442 0.041714 
0.530000 -1.060215 0.466821 0.166442 0.044615 
0.535000 -1.084709 0.470366 0.166765 0.044615 
0.540000 -1.108237 0.473589 0.164831 0.044615 
0.545000 -1.127575 0.476168 0.165153 0.047193 
0.550000 -1.143045 0.482936 0.164831 0.048805 
0.555000 -1.156581 0.486159 0.164509 0.048160 
0.560000 -1.169473 0.489060 0.163219 0.047515 
0.565000 -1.177531 0.492927 0.162897 0.048805 
0.570000 -1.184943 0.498084 0.161930 0.049771 
0.575000 -1.188489 0.500985 0.162252 0.049449 
0.580000 -1.189133 0.503241 0.161608 0.047515 
0.585000 -1.188811 0.506464 0.159674 0.048805 
0.590000 -1.185266 0.510653 0.159674 0.049449 
0.595000 -1.180431 0.513554 0.159352 0.047838 
0.600000 -1.173018 0.515165 0.157096 0.046226 
0.605000 -1.162060 0.518066 0.157096 0.045582 
0.610000 -1.150458 0.522256 0.156451 0.046871 
0.615000 -1.136921 0.522256 0.155807 0.044292 
0.620000 -1.122096 0.523545 0.153873 0.040103 
0.625000 -1.102758 0.524834 0.151939 0.040425 
0.630000 -1.082131 0.528057 0.152584 0.041714 
0.635000 -1.061182 0.527413 0.152261 0.038813 
0.640000 -1.038299 0.529346 0.150972 0.035591 
0.645000 -1.013804 0.530313 0.149361 0.033979 
0.650000 -0.986409 0.531603 0.149683 0.033657 
0.655000 -0.959658 0.531280 0.148716 0.031078 
0.660000 -0.930007 0.530636 0.147427 0.027533 
0.665000 -0.898100 0.531280 0.145815 0.026889 
0.670000 -0.863292 0.531925 0.145493 0.026244 
0.675000 -0.828806 0.531280 0.144849 0.024310 
0.680000 -0.792064 0.530636 0.142270 0.021410 
0.685000 -0.752744 0.530636 0.141303 0.018831 
0.690000 -0.711813 0.533214 0.142270 0.018509 
0.695000 -0.671203 0.531925 0.141303 0.015931 
0.700000 -0.628016 0.530313 0.140014 0.013030 
0.705000 -0.583861 0.528380 0.139692 0.011741 
0.710000 -0.536162 0.528702 0.138725 0.013674 
0.715000 -0.487817 0.524834 0.138403 0.008840 
0.720000 -0.437539 0.522256 0.137758 0.007229 
0.725000 -0.386939 0.522578 0.135502 0.005617 
0.730000 -0.332793 0.523867 0.135502 0.005617 
0.735000 -0.279614 0.521934 0.135824 0.002394 
0.740000 -0.224502 0.518711 0.134213 0.000783 
0.745000 -0.166811 0.516132 0.133246 0.000783 
0.750000 -0.108475 0.514843 0.132924 0.000460 
0.755000 -0.047562 0.511943 0.132601 -0.001796 
0.760000 0.013997 0.507753 0.130668 -0.005019 
0.765000 0.076200 0.506141 0.129056 -0.005341 
0.770000 0.141626 0.503563 0.130668 -0.003730 
0.775000 0.205762 0.501951 0.129378 -0.006308 
0.780000 0.269899 0.496795 0.128734 -0.009853 
0.785000 0.336936 0.497117 0.127122 -0.009209 
0.790000 0.404941 0.493894 0.127445 -0.009209 
0.795000 0.472300 0.490026 0.127122 -0.010175 
0.800000 0.539660 0.483581 0.125189 -0.013398 
0.805000 0.608953 0.480680 0.124544 -0.013076 
0.810000 0.677280 0.477135 0.125833 -0.012754 
0.815000 0.745929 0.474234 0.125189 -0.014688 
0.820000 0.816189 0.468433 0.122610 -0.017910 
0.825000 0.885482 0.464565 0.122610 -0.016944 
0.830000 0.953164 0.462309 0.121966 -0.016944 
0.835000 1.021491 0.457152 0.121966 -0.019200 
0.840000 1.088850 0.451351 0.120354 -0.021778 
0.845000 1.153954 0.447806 0.119065 -0.024679 
0.850000 1.219057 0.445550 0.119065 -0.020811 
