#
# Run File created 5/07/2013 11:12:32 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7829(x - zero)
# Ch1_Phase WP                        Moving          5.5850(x - zero)
# Ch2_WP1                             Moving          13.590(x - zero)
# Ch3_WP2                             Moving          13.255(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.295685 0.432930 0.127567 -0.031621 
1.000000 5.782945 5.584991 13.589953 13.254707 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -0.347941 0.446839 0.138403 -0.023390 
0.005000 -0.306043 0.447161 0.139047 -0.023067 
0.010000 -0.261888 0.446194 0.139047 -0.023712 
0.015000 -0.218056 0.446194 0.140014 -0.024034 
0.020000 -0.175835 0.443294 0.139692 -0.021778 
0.025000 -0.131036 0.444905 0.140336 -0.021456 
0.030000 -0.084303 0.442005 0.140981 -0.023067 
0.035000 -0.035314 0.441038 0.140981 -0.023067 
0.040000 0.012063 0.438459 0.140659 -0.020489 
0.045000 0.061696 0.438137 0.140981 -0.021133 
0.050000 0.111652 0.436526 0.141626 -0.021778 
0.055000 0.160641 0.434269 0.141626 -0.022423 
0.060000 0.213175 0.432658 0.140981 -0.020167 
0.065000 0.264420 0.432013 0.141626 -0.019200 
0.070000 0.315343 0.429113 0.141626 -0.021778 
0.075000 0.369488 0.429113 0.140659 -0.020811 
0.080000 0.422989 0.427501 0.140336 -0.021133 
0.085000 0.476168 0.426212 0.140981 -0.019844 
0.090000 0.530958 0.424923 0.140336 -0.022100 
0.095000 0.586393 0.422345 0.139370 -0.021778 
0.100000 0.639894 0.420733 0.138725 -0.019844 
0.105000 0.694361 0.420411 0.138725 -0.021778 
0.110000 0.750118 0.421378 0.139047 -0.021778 
0.115000 0.805231 0.419444 0.138725 -0.022100 
0.120000 0.859376 0.419766 0.137758 -0.020167 
0.125000 0.915778 0.419444 0.137113 -0.020167 
0.130000 0.969601 0.419444 0.136791 -0.024034 
0.135000 1.022780 0.416866 0.135502 -0.021456 
0.140000 1.078214 0.416543 0.134857 -0.020811 
0.145000 1.129459 0.417510 0.133568 -0.020167 
0.150000 1.182638 0.416866 0.134535 -0.022745 
0.155000 1.231627 0.416221 0.133568 -0.022745 
