#
# Run File created 5/07/2013 11:49:45 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7829(x - zero)
# Ch1_Phase WP                        Moving          5.5850(x - zero)
# Ch2_WP1                             Moving          13.590(x - zero)
# Ch3_WP2                             Moving          13.255(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.260128 0.434726 0.128996 -0.032985 
1.000000 5.782945 5.584991 13.589953 13.254707 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -0.923883 0.440071 0.069754 -0.061098 
0.005000 -0.928396 0.440715 0.069109 -0.060453 
0.010000 -0.932908 0.442005 0.069754 -0.056586 
0.015000 -0.937742 0.442327 0.069431 -0.058197 
0.020000 -0.941932 0.440715 0.068142 -0.059487 
0.025000 -0.944510 0.440071 0.066853 -0.058842 
0.030000 -0.947089 0.440071 0.067820 -0.057875 
0.035000 -0.948378 0.439104 0.067498 -0.059164 
0.040000 -0.950634 0.435881 0.067175 -0.059164 
0.045000 -0.950634 0.435236 0.066531 -0.057231 
0.050000 -0.952246 0.434269 0.066531 -0.055619 
0.055000 -0.953535 0.432658 0.067175 -0.056586 
0.060000 -0.954824 0.430080 0.066531 -0.059164 
0.065000 -0.955791 0.429435 0.066209 -0.058197 
0.070000 -0.955146 0.428790 0.068465 -0.055941 
0.075000 -0.953535 0.427501 0.067820 -0.057231 
0.080000 -0.953212 0.423956 0.067820 -0.056586 
0.085000 -0.951279 0.422667 0.067820 -0.055297 
0.090000 -0.949345 0.422989 0.070076 -0.056264 
0.095000 -0.947411 0.420411 0.070398 -0.056586 
0.100000 -0.945800 0.416866 0.070076 -0.057875 
0.105000 -0.944510 0.415899 0.071365 -0.056908 
0.110000 -0.940643 0.414609 0.072332 -0.054008 
0.115000 -0.936775 0.411709 0.073621 -0.057231 
0.120000 -0.935164 0.409453 0.073944 -0.057553 
0.125000 -0.931296 0.407197 0.074911 -0.056264 
0.130000 -0.926140 0.408164 0.076844 -0.055941 
0.135000 -0.921627 0.404941 0.078133 -0.055297 
0.140000 -0.915504 0.403329 0.078133 -0.057553 
0.145000 -0.909380 0.402040 0.079745 -0.057231 
0.150000 -0.904223 0.402362 0.081679 -0.057875 
0.155000 -0.898100 0.401073 0.083290 -0.058842 
0.160000 -0.891654 0.397850 0.083290 -0.060453 
0.165000 -0.886497 0.397850 0.085224 -0.059164 
0.170000 -0.879084 0.400106 0.087480 -0.059164 
0.175000 -0.871994 0.396561 0.089092 -0.059809 
0.180000 -0.865226 0.395594 0.089736 -0.061098 
0.185000 -0.858135 0.396239 0.090058 -0.061743 
0.190000 -0.850078 0.396883 0.091992 -0.061098 
0.195000 -0.841698 0.396239 0.094248 -0.063032 
0.200000 -0.832351 0.395916 0.094893 -0.063999 
0.205000 -0.821071 0.396561 0.096827 -0.063676 
