#
# Run File created 5/07/2013 10:40:42 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7829(x - zero)
# Ch1_Phase WP                        Moving          5.5850(x - zero)
# Ch2_WP1                             Moving          13.590(x - zero)
# Ch3_WP2                             Moving          13.255(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.294170 0.417528 0.129420 -0.034275 
1.000000 5.782945 5.584991 13.589953 13.254707 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 1.191662 0.524834 0.122610 -0.061420 
0.005000 1.131071 0.521289 0.123255 -0.061743 
0.010000 1.067579 0.520644 0.124222 -0.061420 
0.015000 1.002797 0.519678 0.123577 -0.057875 
0.020000 0.938338 0.520322 0.124866 -0.058197 
0.025000 0.872913 0.518066 0.125833 -0.059487 
0.030000 0.805875 0.514521 0.125833 -0.059164 
0.035000 0.739483 0.511620 0.126478 -0.057231 
0.040000 0.671156 0.510653 0.126478 -0.055619 
0.045000 0.601540 0.508397 0.127122 -0.056586 
0.050000 0.533214 0.505174 0.126478 -0.055297 
0.055000 0.463598 0.502918 0.126800 -0.054330 
0.060000 0.395272 0.500985 0.127122 -0.052396 
0.065000 0.327590 0.497117 0.127767 -0.053041 
0.070000 0.259586 0.491960 0.127445 -0.053363 
0.075000 0.192226 0.488093 0.127767 -0.052396 
0.080000 0.126478 0.485514 0.128089 -0.050140 
0.085000 0.061374 0.481325 0.128412 -0.050785 
0.090000 -0.003407 0.476490 0.128089 -0.051751 
0.095000 -0.065288 0.473589 0.127767 -0.050785 
0.100000 -0.127169 0.470044 0.126800 -0.048851 
0.105000 -0.189694 0.465210 0.127445 -0.048851 
0.110000 -0.249963 0.459408 0.125511 -0.050140 
0.115000 -0.309265 0.455863 0.124866 -0.048206 
0.120000 -0.368246 0.452640 0.125511 -0.049495 
0.125000 -0.424003 0.447484 0.125833 -0.048851 
0.130000 -0.480082 0.440715 0.125511 -0.049818 
0.135000 -0.531649 0.435236 0.123255 -0.047884 
