NO_OF_FRAMES	12051
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 12:24:33	186287.25775483
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	1.80258	-13.73687	1.00588	0.19884	-0.15586	-0.86345	0.18473	0.99988	0.01507	0.00272	-0.01508	0.99988	0.00347	-0.00267	-0.00351	0.99999		0.69761	7.04399	0.22536	0.13541	-0.05718	4.41511	1.27633	0.99703	-0.07698	0.00100	0.07698	0.99703	0.00236	-0.00118	-0.00228	1.00000	
2	0.01000	1.75115	-13.71802	0.98603	0.19328	-0.14659	-0.85246	0.16285	0.99989	0.01488	0.00256	-0.01489	0.99988	0.00337	-0.00251	-0.00341	0.99999		0.71215	7.00502	0.24754	0.12485	-0.05504	4.41260	1.25137	0.99704	-0.07694	0.00096	0.07694	0.99703	0.00218	-0.00113	-0.00210	1.00000	
3	0.01500	1.71150	-13.71372	0.99978	0.18341	-0.13794	-0.85533	0.17905	0.99989	0.01493	0.00241	-0.01494	0.99988	0.00320	-0.00236	-0.00324	0.99999		0.73032	7.02166	0.28219	0.11823	-0.05038	4.41010	1.23657	0.99704	-0.07689	0.00088	0.07689	0.99704	0.00206	-0.00104	-0.00199	1.00000	
4	0.02000	1.70108	-13.69635	1.00660	0.17510	-0.12863	-0.85418	0.17063	0.99989	0.01491	0.00225	-0.01491	0.99988	0.00306	-0.00220	-0.00309	0.99999		0.73889	7.00091	0.31202	0.10696	-0.04798	4.40833	1.23255	0.99704	-0.07686	0.00084	0.07686	0.99704	0.00187	-0.00098	-0.00180	1.00000	
5	0.02500	1.67129	-13.67338	1.00440	0.17011	-0.12003	-0.85441	0.18249	0.99989	0.01491	0.00209	-0.01492	0.99988	0.00297	-0.00205	-0.00300	0.99999		0.71129	7.00136	0.32748	0.09818	-0.04083	4.40798	1.22370	0.99704	-0.07686	0.00071	0.07686	0.99704	0.00171	-0.00084	-0.00165	1.00000	
6	0.03000	1.65830	-13.65711	1.01543	0.15857	-0.11335	-0.84624	0.17380	0.99989	0.01477	0.00198	-0.01477	0.99989	0.00277	-0.00194	-0.00280	0.99999		0.76993	7.01144	0.35724	0.09200	-0.04117	4.40789	1.20702	0.99704	-0.07686	0.00072	0.07686	0.99704	0.00161	-0.00084	-0.00155	1.00000	
7	0.03500	1.67214	-13.67274	1.03962	0.14512	-0.10588	-0.84741	0.16680	0.99989	0.01479	0.00185	-0.01479	0.99989	0.00253	-0.00181	-0.00256	1.00000		0.74932	7.00484	0.39791	0.08447	-0.03366	4.40821	1.21700	0.99704	-0.07686	0.00059	0.07686	0.99704	0.00147	-0.00070	-0.00142	1.00000	
8	0.04000	1.67018	-13.64882	1.04475	0.13915	-0.09464	-0.85304	0.16760	0.99989	0.01489	0.00165	-0.01489	0.99989	0.00243	-0.00162	-0.00245	1.00000		0.75791	7.01473	0.42528	0.07701	-0.03058	4.40872	1.20908	0.99704	-0.07687	0.00053	0.07687	0.99704	0.00134	-0.00064	-0.00130	1.00000	
9	0.04500	1.65068	-13.64276	1.04947	0.12817	-0.08685	-0.84927	0.16731	0.99989	0.01482	0.00152	-0.01483	0.99989	0.00224	-0.00148	-0.00226	1.00000		0.76604	7.02659	0.44802	0.06682	-0.02382	4.40932	1.18036	0.99704	-0.07688	0.00042	0.07688	0.99704	0.00117	-0.00050	-0.00113	1.00000	
10	0.05000	1.62313	-13.63399	1.05919	0.11901	-0.07354	-0.85364	0.17178	0.99989	0.01490	0.00128	-0.01490	0.99989	0.00208	-0.00125	-0.00210	1.00000		0.77080	7.01782	0.48774	0.05941	-0.02054	4.41085	1.17580	0.99704	-0.07691	0.00036	0.07691	0.99704	0.00104	-0.00044	-0.00101	1.00000	
11	0.05500	1.59308	-13.61383	1.06236	0.11228	-0.06588	-0.85119	0.16161	0.99989	0.01486	0.00115	-0.01486	0.99989	0.00196	-0.00112	-0.00198	1.00000		0.73874	7.01208	0.50716	0.04841	-0.01445	4.40752	1.17817	0.99704	-0.07685	0.00025	0.07685	0.99704	0.00084	-0.00032	-0.00082	1.00000	
12	0.06000	1.60860	-13.60879	1.06390	0.09940	-0.05815	-0.85282	0.17016	0.99989	0.01488	0.00101	-0.01489	0.99989	0.00173	-0.00099	-0.00175	1.00000		0.75503	7.00884	0.53770	0.03979	-0.01105	4.40963	1.17149	0.99704	-0.07689	0.00019	0.07689	0.99704	0.00069	-0.00025	-0.00068	1.00000	
13	0.06500	1.56823	-13.60229	1.08070	0.09033	-0.04724	-0.85058	0.16959	0.99989	0.01484	0.00082	-0.01485	0.99989	0.00158	-0.00080	-0.00159	1.00000		0.78166	7.01408	0.56166	0.03253	-0.00955	4.41050	1.14648	0.99704	-0.07690	0.00017	0.07690	0.99704	0.00057	-0.00021	-0.00055	1.00000	
14	0.07000	1.56148	-13.61021	1.08532	0.07449	-0.03607	-0.84342	0.16722	0.99989	0.01472	0.00063	-0.01472	0.99989	0.00130	-0.00061	-0.00131	1.00000		0.79634	7.02269	0.59514	0.02273	-0.00548	4.41128	1.13543	0.99704	-0.07692	0.00010	0.07692	0.99704	0.00040	-0.00013	-0.00039	1.00000	
15	0.07500	1.55013	-13.58316	1.08167	0.07088	-0.02311	-0.84631	0.15547	0.99989	0.01477	0.00040	-0.01477	0.99989	0.00124	-0.00038	-0.00124	1.00000		0.82364	7.02363	0.62912	0.01541	-0.00589	4.41084	1.12097	0.99704	-0.07691	0.00010	0.07691	0.99704	0.00027	-0.00012	-0.00026	1.00000	
16	0.08000	1.52138	-13.56984	1.08036	0.05928	-0.01404	-0.84468	0.17192	0.99989	0.01474	0.00025	-0.01474	0.99989	0.00103	-0.00023	-0.00104	1.00000		0.80723	7.01874	0.64154	0.00811	0.00072	4.40963	1.12083	0.99704	-0.07689	-0.00001	0.07689	0.99704	0.00014	0.00000	-0.00014	1.00000	
17	0.08500	1.51734	-13.57325	1.08609	0.05033	-0.00037	-0.84897	0.16459	0.99989	0.01482	0.00001	-0.01482	0.99989	0.00088	0.00001	-0.00088	1.00000		0.81993	7.02505	0.67910	-0.00183	-0.00032	4.40658	1.11718	0.99704	-0.07683	0.00001	0.07683	0.99704	-0.00003	-0.00000	0.00003	1.00000	
18	0.09000	1.48419	-13.56187	1.08587	0.04195	0.01259	-0.84610	0.17164	0.99989	0.01477	-0.00022	-0.01477	0.99989	0.00073	0.00023	-0.00073	1.00000		0.81148	7.03998	0.70298	-0.00642	0.00372	4.40628	1.12117	0.99704	-0.07683	-0.00006	0.07683	0.99704	-0.00011	0.00007	0.00011	1.00000	
19	0.09500	1.47654	-13.52728	1.08560	0.03706	0.02401	-0.84740	0.17350	0.99989	0.01479	-0.00042	-0.01479	0.99989	0.00065	0.00043	-0.00064	1.00000		0.84927	7.03609	0.72298	-0.01405	0.00499	4.40922	1.08712	0.99704	-0.07688	-0.00009	0.07688	0.99704	-0.00025	0.00011	0.00024	1.00000	
20	0.10000	1.44732	-13.53632	1.09332	0.02640	0.03579	-0.84590	0.16672	0.99989	0.01476	-0.00062	-0.01476	0.99989	0.00046	0.00063	-0.00045	1.00000		0.83763	7.02427	0.76946	-0.02316	0.00932	4.40887	1.09094	0.99704	-0.07687	-0.00016	0.07687	0.99704	-0.00040	0.00019	0.00039	1.00000	
21	0.10500	1.44931	-13.52947	1.08693	0.01715	0.04198	-0.84116	0.15708	0.99989	0.01468	-0.00073	-0.01468	0.99989	0.00030	0.00074	-0.00029	1.00000		0.83821	7.03718	0.78425	-0.02801	0.00835	4.40789	1.08523	0.99704	-0.07686	-0.00015	0.07686	0.99704	-0.00049	0.00018	0.00048	1.00000	
22	0.11000	1.44329	-13.51115	1.09260	0.01148	0.05380	-0.84359	0.14601	0.99989	0.01472	-0.00094	-0.01472	0.99989	0.00020	0.00094	-0.00019	1.00000		0.82013	7.04094	0.81957	-0.03533	0.01216	4.40749	1.07202	0.99704	-0.07685	-0.00021	0.07685	0.99704	-0.00062	0.00026	0.00060	1.00000	
23	0.11500	1.40391	-13.50109	1.09970	0.00596	0.06510	-0.84202	0.15757	0.99989	0.01470	-0.00114	-0.01470	0.99989	0.00010	0.00114	-0.00009	1.00000		0.85902	7.05424	0.85156	-0.03853	0.01142	4.40325	1.10297	0.99705	-0.07678	-0.00020	0.07678	0.99705	-0.00067	0.00025	0.00066	1.00000	
24	0.12000	1.41202	-13.64626	0.96015	-0.04021	0.06907	-0.83447	0.13681	0.99989	0.01456	-0.00121	-0.01456	0.99989	-0.00070	0.00120	0.00072	1.00000		0.93263	6.96414	0.93251	-0.05751	-0.00537	4.40094	1.07405	0.99705	-0.07674	0.00009	0.07674	0.99705	-0.00100	-0.00002	0.00101	1.00000	
