NO_OF_FRAMES	12041
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 13:16:45	189419.26644247
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-5.14918	23.19468	-0.40221	-0.71683	0.56257	-18.05095	0.45190	0.95074	0.30985	-0.00982	-0.30996	0.95067	-0.01251	0.00546	0.01494	0.99987		0.13597	6.35741	-0.18426	-0.48864	-0.00559	3.71796	0.45063	0.99790	-0.06485	0.00010	0.06484	0.99786	-0.00853	0.00046	0.00852	0.99996	
2	0.01000	-5.14206	23.38404	-0.42495	-0.72235	0.54809	-18.05422	0.40736	0.95072	0.30990	-0.00957	-0.31001	0.95065	-0.01261	0.00519	0.01495	0.99987		0.17134	6.43712	-0.21101	-0.49148	-0.00055	3.71338	0.42591	0.99790	-0.06477	0.00001	0.06476	0.99786	-0.00858	0.00055	0.00856	0.99996	
3	0.01500	-5.14024	23.58507	-0.46572	-0.73127	0.53697	-18.05344	0.41467	0.95073	0.30989	-0.00937	-0.30999	0.95065	-0.01276	0.00495	0.01504	0.99987		0.16216	6.55848	-0.25350	-0.49091	0.00596	3.70848	0.43189	0.99791	-0.06468	-0.00010	0.06468	0.99787	-0.00857	0.00066	0.00854	0.99996	
4	0.02000	-5.09778	23.78593	-0.51553	-0.73583	0.52681	-18.05332	0.42057	0.95073	0.30989	-0.00919	-0.30999	0.95065	-0.01284	0.00476	0.01506	0.99988		0.16730	6.67056	-0.29189	-0.48594	0.01485	3.70797	0.40957	0.99791	-0.06467	-0.00026	0.06467	0.99787	-0.00848	0.00081	0.00845	0.99996	
5	0.02500	-5.12015	23.98363	-0.54374	-0.73908	0.51650	-18.05749	0.42467	0.95071	0.30996	-0.00901	-0.31006	0.95063	-0.01290	0.00457	0.01506	0.99988		0.14893	6.77261	-0.34388	-0.48202	0.02549	3.70819	0.43411	0.99791	-0.06468	-0.00044	0.06467	0.99787	-0.00841	0.00099	0.00837	0.99996	
6	0.03000	-5.11905	24.18859	-0.59146	-0.74026	0.50378	-18.05424	0.41756	0.95073	0.30991	-0.00879	-0.31000	0.95065	-0.01292	0.00435	0.01501	0.99988		0.12372	6.90642	-0.37502	-0.47616	0.03140	3.70616	0.42399	0.99791	-0.06464	-0.00055	0.06463	0.99787	-0.00831	0.00108	0.00826	0.99997	
7	0.03500	-5.13104	24.38711	-0.62480	-0.73738	0.49406	-18.06497	0.42548	0.95067	0.31008	-0.00862	-0.31018	0.95059	-0.01287	0.00421	0.01491	0.99988		0.11373	6.98994	-0.41518	-0.47285	0.04192	3.70738	0.44829	0.99791	-0.06466	-0.00073	0.06465	0.99787	-0.00825	0.00126	0.00819	0.99997	
8	0.04000	-5.14651	24.57455	-0.66604	-0.74164	0.48323	-18.05877	0.41966	0.95071	0.30998	-0.00843	-0.31007	0.95063	-0.01294	0.00401	0.01492	0.99988		0.10952	7.12201	-0.46064	-0.46553	0.05085	3.70538	0.43494	0.99791	-0.06463	-0.00089	0.06462	0.99788	-0.00812	0.00141	0.00805	0.99997	
9	0.04500	-5.11334	24.79726	-0.69863	-0.74079	0.46272	-18.05814	0.41460	0.95071	0.30997	-0.00808	-0.31006	0.95063	-0.01293	0.00367	0.01480	0.99988		0.09721	7.24962	-0.50074	-0.45826	0.05789	3.71010	0.45460	0.99790	-0.06471	-0.00101	0.06470	0.99787	-0.00800	0.00153	0.00792	0.99997	
10	0.05000	-5.08458	24.99082	-0.73082	-0.73455	0.45021	-18.06001	0.40807	0.95070	0.31000	-0.00786	-0.31008	0.95062	-0.01282	0.00350	0.01462	0.99989		0.10060	7.38697	-0.53153	-0.44600	0.06676	3.70949	0.45230	0.99790	-0.06470	-0.00117	0.06469	0.99788	-0.00778	0.00167	0.00769	0.99997	
11	0.05500	-5.10888	25.19376	-0.75364	-0.73179	0.43683	-18.06028	0.41126	0.95070	0.31001	-0.00762	-0.31008	0.95062	-0.01277	0.00329	0.01451	0.99989		0.09187	7.53384	-0.57154	-0.43693	0.07504	3.70863	0.44264	0.99791	-0.06468	-0.00131	0.06467	0.99788	-0.00763	0.00180	0.00753	0.99997	
12	0.06000	-5.07161	25.38143	-0.79055	-0.72796	0.41720	-18.05788	0.39928	0.95072	0.30997	-0.00728	-0.31004	0.95064	-0.01270	0.00298	0.01434	0.99989		0.12191	7.64416	-0.62778	-0.42906	0.08220	3.70619	0.48132	0.99791	-0.06464	-0.00143	0.06463	0.99788	-0.00749	0.00192	0.00738	0.99997	
13	0.06500	-5.07699	25.58475	-0.80489	-0.71721	0.40597	-18.05930	0.40790	0.95071	0.30999	-0.00709	-0.31006	0.95063	-0.01252	0.00286	0.01410	0.99990		0.09777	7.78918	-0.65231	-0.41833	0.09309	3.71032	0.48819	0.99790	-0.06471	-0.00162	0.06470	0.99788	-0.00730	0.00209	0.00718	0.99997	
14	0.07000	-5.09331	25.79770	-0.84190	-0.70380	0.39354	-18.05938	0.42252	0.95071	0.31000	-0.00687	-0.31006	0.95064	-0.01228	0.00272	0.01381	0.99990		0.08161	7.92365	-0.68984	-0.40831	0.09874	3.71014	0.48848	0.99790	-0.06471	-0.00172	0.06469	0.99788	-0.00713	0.00218	0.00700	0.99997	
15	0.07500	-5.07304	26.00381	-0.85520	-0.69339	0.37800	-18.05559	0.41643	0.95074	0.30993	-0.00660	-0.30999	0.95066	-0.01210	0.00252	0.01355	0.99991		0.11981	8.05057	-0.71340	-0.39761	0.10827	3.70732	0.48648	0.99791	-0.06466	-0.00189	0.06465	0.99788	-0.00694	0.00233	0.00680	0.99997	
16	0.08000	-5.03955	26.19062	-0.88099	-0.68227	0.36357	-18.05347	0.40934	0.95075	0.30990	-0.00635	-0.30995	0.95068	-0.01191	0.00234	0.01329	0.99991		0.10042	8.17993	-0.74258	-0.38689	0.11424	3.70757	0.48542	0.99791	-0.06466	-0.00199	0.06465	0.99789	-0.00675	0.00243	0.00661	0.99998	
17	0.08500	-5.03208	26.40111	-0.90777	-0.66567	0.34873	-18.05340	0.41023	0.95075	0.30990	-0.00609	-0.30995	0.95068	-0.01162	0.00219	0.01293	0.99991		0.07339	8.30057	-0.77313	-0.37507	0.12269	3.70994	0.50669	0.99790	-0.06471	-0.00214	0.06469	0.99788	-0.00655	0.00256	0.00639	0.99998	
18	0.09000	-5.03858	26.57487	-0.91749	-0.65037	0.33919	-18.05324	0.41008	0.95075	0.30990	-0.00592	-0.30994	0.95069	-0.01135	0.00211	0.01263	0.99992		0.09469	8.45082	-0.79161	-0.36137	0.12711	3.70786	0.50856	0.99790	-0.06467	-0.00222	0.06465	0.99789	-0.00631	0.00262	0.00615	0.99998	
19	0.09500	-5.05283	26.75918	-0.92773	-0.63316	0.32907	-18.05816	0.42169	0.95073	0.30998	-0.00574	-0.31002	0.95066	-0.01105	0.00203	0.01229	0.99992		0.12115	8.60383	-0.81209	-0.34603	0.12903	3.70937	0.50792	0.99790	-0.06470	-0.00225	0.06468	0.99789	-0.00604	0.00264	0.00588	0.99998	
20	0.10000	-5.02812	26.95050	-0.94130	-0.61299	0.30955	-18.05632	0.41082	0.95074	0.30995	-0.00540	-0.30999	0.95068	-0.01070	0.00182	0.01185	0.99993		0.11413	8.72284	-0.84372	-0.33500	0.13938	3.71213	0.53128	0.99790	-0.06474	-0.00243	0.06473	0.99789	-0.00585	0.00281	0.00568	0.99998	
21	0.10500	-5.04147	27.14513	-0.93370	-0.59163	0.30165	-18.05261	0.41689	0.95076	0.30989	-0.00526	-0.30993	0.95070	-0.01033	0.00181	0.01145	0.99993		0.14504	8.85409	-0.86636	-0.32175	0.14346	3.71362	0.54355	0.99790	-0.06477	-0.00250	0.06475	0.99789	-0.00562	0.00286	0.00544	0.99998	
22	0.11000	-5.03475	27.35288	-0.93765	-0.56545	0.28507	-18.05797	0.40440	0.95073	0.30998	-0.00498	-0.31001	0.95068	-0.00987	0.00167	0.01092	0.99994		0.14208	8.99222	-0.88867	-0.30714	0.14818	3.71311	0.53700	0.99790	-0.06476	-0.00259	0.06475	0.99789	-0.00536	0.00293	0.00518	0.99998	
23	0.11500	-5.00900	27.55637	-0.93776	-0.54121	0.27307	-18.04579	0.39548	0.95080	0.30977	-0.00477	-0.30981	0.95075	-0.00945	0.00161	0.01046	0.99994		0.12968	9.14274	-0.89963	-0.28878	0.15091	3.71417	0.55295	0.99790	-0.06478	-0.00263	0.06477	0.99789	-0.00504	0.00295	0.00486	0.99998	
24	0.12000	-4.98902	27.70074	-0.91302	-0.52254	0.25841	-18.05737	0.41715	0.95074	0.30997	-0.00451	-0.31000	0.95069	-0.00912	0.00146	0.01007	0.99995		0.10927	9.26771	-0.92882	-0.27647	0.15829	3.71408	0.56542	0.99790	-0.06478	-0.00276	0.06476	0.99789	-0.00483	0.00307	0.00464	0.99998	
25	0.12500	-4.98761	27.87027	-0.90419	-0.49759	0.24695	-18.05820	0.41487	0.95073	0.30998	-0.00431	-0.31001	0.95069	-0.00868	0.00141	0.00959	0.99995		0.13499	9.42133	-0.94033	-0.25908	0.16169	3.71237	0.55564	0.99790	-0.06475	-0.00282	0.06473	0.99789	-0.00452	0.00311	0.00433	0.99999	
26	0.13000	-4.98660	28.02910	-0.91084	-0.47481	0.23096	-18.05853	0.41977	0.95073	0.30999	-0.00403	-0.31001	0.95070	-0.00829	0.00126	0.00913	0.99996		0.10104	9.56361	-0.95352	-0.24089	0.16777	3.71317	0.57413	0.99790	-0.06476	-0.00293	0.06475	0.99789	-0.00420	0.00319	0.00401	0.99999	
27	0.13500	-4.97841	28.21228	-0.90717	-0.44067	0.22667	-18.05811	0.40432	0.95074	0.30998	-0.00396	-0.31000	0.95071	-0.00769	0.00138	0.00854	0.99996		0.16296	9.69593	-0.96721	-0.22606	0.16644	3.71001	0.55530	0.99790	-0.06471	-0.00290	0.06469	0.99790	-0.00395	0.00315	0.00375	0.99999	
