NO_OF_FRAMES	1271
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 12:10:21	185435.52433877
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	1.79044	-13.67670	0.31232	0.18844	-0.09662	-0.90109	0.21885	0.99987	0.01573	0.00169	-0.01573	0.99987	0.00329	-0.00163	-0.00332	0.99999		1.57329	7.11425	0.18033	0.02925	-0.03246	4.50200	1.03920	0.99691	-0.07849	0.00057	0.07849	0.99691	0.00051	-0.00060	-0.00046	1.00000	
2	0.01000	1.72519	-13.63976	0.31065	0.19355	-0.09964	-0.89827	0.22567	0.99988	0.01568	0.00174	-0.01568	0.99987	0.00338	-0.00169	-0.00340	0.99999		1.56586	7.10247	0.18469	0.02660	-0.02868	4.49696	1.02048	0.99692	-0.07841	0.00050	0.07841	0.99692	0.00046	-0.00054	-0.00042	1.00000	
3	0.01500	1.75850	-13.64307	0.30203	0.19454	-0.10107	-0.90333	0.22779	0.99987	0.01577	0.00176	-0.01577	0.99987	0.00340	-0.00171	-0.00342	0.99999		1.53143	7.10250	0.19069	0.02659	-0.02504	4.49391	1.00441	0.99693	-0.07835	0.00044	0.07835	0.99693	0.00046	-0.00047	-0.00043	1.00000	
4	0.02000	1.76978	-13.63262	0.29944	0.19760	-0.10256	-0.90455	0.23104	0.99987	0.01579	0.00179	-0.01579	0.99987	0.00345	-0.00174	-0.00348	0.99999		1.55228	7.11368	0.19019	0.02772	-0.02441	4.49884	1.00914	0.99692	-0.07844	0.00043	0.07844	0.99692	0.00048	-0.00046	-0.00045	1.00000	
5	0.02500	1.73607	-13.63597	0.29003	0.19750	-0.10023	-0.89758	0.22297	0.99988	0.01567	0.00175	-0.01567	0.99987	0.00345	-0.00170	-0.00347	0.99999		1.54563	7.10884	0.19792	0.02602	-0.02502	4.49833	1.00305	0.99692	-0.07843	0.00044	0.07843	0.99692	0.00045	-0.00047	-0.00042	1.00000	
6	0.03000	1.77089	-13.65566	0.28753	0.19421	-0.10582	-0.89756	0.22962	0.99988	0.01566	0.00185	-0.01567	0.99987	0.00339	-0.00179	-0.00342	0.99999		1.55035	7.11916	0.20905	0.02753	-0.02236	4.49637	1.01540	0.99692	-0.07840	0.00039	0.07840	0.99692	0.00048	-0.00043	-0.00045	1.00000	
7	0.03500	1.76539	-13.63146	0.28577	0.19948	-0.10579	-0.90054	0.22512	0.99987	0.01572	0.00185	-0.01572	0.99987	0.00348	-0.00179	-0.00351	0.99999		1.54811	7.14456	0.21464	0.03181	-0.02163	4.49678	1.01602	0.99692	-0.07840	0.00038	0.07840	0.99692	0.00056	-0.00042	-0.00052	1.00000	
8	0.04000	1.77728	-13.64653	0.28512	0.20045	-0.10652	-0.90680	0.22461	0.99987	0.01583	0.00186	-0.01583	0.99987	0.00350	-0.00180	-0.00353	0.99999		1.53829	7.13793	0.21212	0.03137	-0.01843	4.49728	1.02135	0.99692	-0.07841	0.00032	0.07841	0.99692	0.00055	-0.00036	-0.00052	1.00000	
9	0.04500	1.72568	-13.63847	0.28257	0.20281	-0.10234	-0.90627	0.21776	0.99987	0.01582	0.00179	-0.01582	0.99987	0.00354	-0.00173	-0.00357	0.99999		1.52443	7.14669	0.22689	0.03316	-0.01460	4.49502	1.03154	0.99692	-0.07837	0.00025	0.07837	0.99692	0.00058	-0.00030	-0.00056	1.00000	
10	0.05000	1.77926	-13.64055	0.28080	0.20255	-0.10843	-0.90269	0.22056	0.99987	0.01575	0.00189	-0.01576	0.99987	0.00354	-0.00184	-0.00356	0.99999		1.52240	7.13997	0.24152	0.03296	-0.01250	4.49683	1.03308	0.99692	-0.07840	0.00022	0.07840	0.99692	0.00058	-0.00026	-0.00056	1.00000	
