NO_OF_FRAMES	12039
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 13:56:13	191786.45361411
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-6.25472	22.45868	1.76560	0.47356	0.03744	-19.37700	0.48400	0.94336	0.33178	-0.00065	-0.33177	0.94333	0.00827	0.00336	-0.00758	0.99997		-3.69888	9.61781	1.11884	0.64282	-0.17787	4.33398	0.39398	0.99714	-0.07557	0.00310	0.07553	0.99708	0.01122	-0.00394	-0.01095	0.99993	
2	0.01000	-6.23983	22.32919	1.72936	0.47438	0.04091	-19.37662	0.46243	0.94336	0.33178	-0.00071	-0.33176	0.94333	0.00828	0.00342	-0.00757	0.99997		-3.72559	9.42873	1.09770	0.64887	-0.18365	4.33105	0.35400	0.99714	-0.07552	0.00321	0.07548	0.99708	0.01132	-0.00405	-0.01105	0.99993	
3	0.01500	-6.26897	22.23380	1.66598	0.47697	0.04822	-19.37853	0.46120	0.94335	0.33181	-0.00084	-0.33179	0.94332	0.00832	0.00356	-0.00757	0.99996		-3.69014	9.28636	1.08288	0.66345	-0.19694	4.33403	0.33111	0.99713	-0.07557	0.00344	0.07553	0.99708	0.01158	-0.00430	-0.01129	0.99993	
4	0.02000	-6.24791	22.14391	1.60049	0.47637	0.05264	-19.37719	0.47245	0.94335	0.33179	-0.00092	-0.33177	0.94332	0.00831	0.00363	-0.00754	0.99997		-3.70954	9.15120	1.04999	0.67535	-0.20434	4.33544	0.33715	0.99713	-0.07559	0.00357	0.07555	0.99707	0.01179	-0.00445	-0.01148	0.99992	
5	0.02500	-6.27109	22.04529	1.54694	0.47732	0.06161	-19.37619	0.47231	0.94336	0.33177	-0.00108	-0.33175	0.94333	0.00833	0.00378	-0.00750	0.99996		-3.71765	8.99710	1.04303	0.68827	-0.21217	4.33922	0.33132	0.99713	-0.07566	0.00370	0.07561	0.99706	0.01201	-0.00460	-0.01170	0.99992	
6	0.03000	-6.26671	21.96512	1.48294	0.47821	0.06825	-19.38544	0.45722	0.94331	0.33192	-0.00119	-0.33190	0.94328	0.00835	0.00389	-0.00748	0.99996		-3.71094	8.83277	1.01544	0.69772	-0.22290	4.33908	0.31563	0.99713	-0.07566	0.00389	0.07561	0.99706	0.01218	-0.00480	-0.01185	0.99992	
7	0.03500	-6.30094	21.95288	1.37475	0.49821	0.08802	-19.39554	0.45783	0.94325	0.33209	-0.00154	-0.33206	0.94322	0.00870	0.00434	-0.00769	0.99996		-3.69820	8.68840	0.99454	0.71121	-0.23401	4.34451	0.31047	0.99712	-0.07575	0.00408	0.07570	0.99705	0.01241	-0.00501	-0.01207	0.99991	
8	0.04000	-6.32212	21.86160	1.31182	0.49675	0.09528	-19.39432	0.46060	0.94325	0.33207	-0.00166	-0.33204	0.94322	0.00867	0.00445	-0.00763	0.99996		-3.70091	8.53721	0.97196	0.72217	-0.24452	4.34652	0.32450	0.99711	-0.07579	0.00427	0.07573	0.99705	0.01260	-0.00521	-0.01224	0.99991	
9	0.04500	-6.27130	21.79375	1.25945	0.49392	0.10038	-19.39713	0.46111	0.94324	0.33211	-0.00175	-0.33209	0.94321	0.00862	0.00452	-0.00755	0.99996		-3.69180	8.36640	0.94376	0.72982	-0.25038	4.34723	0.31119	0.99711	-0.07580	0.00437	0.07574	0.99705	0.01274	-0.00532	-0.01237	0.99991	
10	0.05000	-6.30089	21.70642	1.19207	0.49186	0.10739	-19.39423	0.46102	0.94325	0.33207	-0.00187	-0.33204	0.94323	0.00858	0.00462	-0.00748	0.99996		-3.71034	8.21707	0.90584	0.73950	-0.25792	4.34990	0.31327	0.99711	-0.07585	0.00450	0.07578	0.99704	0.01291	-0.00547	-0.01253	0.99991	
