NO_OF_FRAMES	2312
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 12:49:19	187773.38924325
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	0.79240	-15.11504	2.40541	0.49325	0.29451	-0.93687	0.27036	0.99985	0.01635	-0.00514	-0.01631	0.99983	0.00861	0.00528	-0.00852	0.99995		1.73144	5.08558	1.46682	-0.05204	-0.21084	4.63356	1.20260	0.99673	-0.08078	0.00368	0.08079	0.99673	-0.00091	-0.00359	0.00120	0.99999	
2	0.01000	0.86846	-15.16452	2.33240	0.49086	0.28822	-0.94138	0.27617	0.99985	0.01643	-0.00503	-0.01639	0.99983	0.00857	0.00517	-0.00848	0.99995		1.76480	5.01549	1.45559	-0.07215	-0.20847	4.63188	1.15589	0.99673	-0.08075	0.00364	0.08076	0.99673	-0.00126	-0.00352	0.00155	0.99999	
3	0.01500	0.82252	-15.17498	2.26395	0.48665	0.29684	-0.94784	0.27731	0.99985	0.01654	-0.00518	-0.01650	0.99983	0.00849	0.00532	-0.00841	0.99995		1.78587	4.99312	1.44490	-0.08759	-0.20970	4.62819	1.14329	0.99673	-0.08069	0.00366	0.08069	0.99674	-0.00153	-0.00352	0.00182	0.99999	
4	0.02000	0.78898	-15.22020	2.20688	0.47802	0.29555	-0.94411	0.27330	0.99985	0.01648	-0.00516	-0.01643	0.99983	0.00834	0.00529	-0.00826	0.99995		1.79976	4.98632	1.42385	-0.09931	-0.21092	4.62771	1.14518	0.99673	-0.08068	0.00368	0.08069	0.99674	-0.00173	-0.00353	0.00202	0.99999	
5	0.02500	0.76631	-15.23966	2.13199	0.47105	0.30106	-0.94033	0.24716	0.99985	0.01641	-0.00525	-0.01637	0.99983	0.00822	0.00539	-0.00813	0.99995		1.82161	4.97089	1.41470	-0.11291	-0.20726	4.62421	1.12807	0.99674	-0.08062	0.00362	0.08063	0.99674	-0.00197	-0.00345	0.00226	0.99999	
6	0.03000	0.75943	-15.27523	2.06946	0.46109	0.30082	-0.94649	0.28226	0.99985	0.01652	-0.00525	-0.01648	0.99983	0.00805	0.00538	-0.00796	0.99995		1.78088	4.97309	1.39622	-0.12695	-0.20231	4.62329	1.11937	0.99674	-0.08060	0.00353	0.08061	0.99674	-0.00222	-0.00334	0.00249	0.99999	
7	0.03500	0.73981	-15.29289	2.00031	0.45403	0.30452	-0.94338	0.26948	0.99985	0.01646	-0.00531	-0.01642	0.99983	0.00792	0.00544	-0.00784	0.99995		1.80870	4.96571	1.36023	-0.13956	-0.20099	4.62182	1.10208	0.99674	-0.08058	0.00351	0.08059	0.99674	-0.00244	-0.00330	0.00271	0.99999	
8	0.04000	0.71873	-15.31116	1.93477	0.44695	0.30748	-0.94396	0.26084	0.99985	0.01647	-0.00537	-0.01643	0.99983	0.00780	0.00549	-0.00771	0.99996		1.84280	4.98424	1.35139	-0.15001	-0.20167	4.62094	1.08704	0.99674	-0.08056	0.00352	0.08057	0.99675	-0.00262	-0.00330	0.00289	0.99999	
9	0.04500	0.71085	-15.32596	1.86649	0.43643	0.30473	-0.94320	0.26275	0.99985	0.01646	-0.00532	-0.01642	0.99984	0.00762	0.00544	-0.00753	0.99996		1.82614	5.00164	1.31874	-0.16186	-0.19875	4.62109	1.07918	0.99674	-0.08057	0.00347	0.08058	0.99674	-0.00282	-0.00323	0.00310	0.99999	
10	0.05000	0.67651	-15.33401	1.79012	0.43068	0.30843	-0.94492	0.27274	0.99985	0.01649	-0.00538	-0.01645	0.99984	0.00752	0.00551	-0.00743	0.99996		1.81344	4.99618	1.28857	-0.17538	-0.19438	4.61300	1.07640	0.99675	-0.08042	0.00339	0.08043	0.99676	-0.00306	-0.00314	0.00332	0.99999	
11	0.05500	0.65196	-15.33763	1.72883	0.42299	0.30937	-0.94566	0.26820	0.99985	0.01650	-0.00540	-0.01646	0.99984	0.00738	0.00552	-0.00729	0.99996		1.85495	5.02442	1.27749	-0.18375	-0.19604	4.61536	1.04590	0.99675	-0.08047	0.00342	0.08048	0.99675	-0.00321	-0.00315	0.00347	0.99999	
12	0.06000	0.65225	-15.35618	1.63509	0.41077	0.30457	-0.93982	0.26178	0.99985	0.01640	-0.00532	-0.01636	0.99984	0.00717	0.00543	-0.00708	0.99996		1.84947	5.03392	1.23881	-0.19519	-0.19054	4.61003	1.05325	0.99676	-0.08037	0.00333	0.08038	0.99676	-0.00341	-0.00304	0.00366	0.99999	
13	0.06500	0.64408	-15.35304	1.57406	0.40306	0.30421	-0.93679	0.27340	0.99985	0.01635	-0.00531	-0.01631	0.99984	0.00703	0.00542	-0.00695	0.99996		1.86577	5.05348	1.21554	-0.20506	-0.18787	4.61442	1.04082	0.99675	-0.08045	0.00328	0.08046	0.99675	-0.00358	-0.00298	0.00383	0.99999	
14	0.07000	0.62661	-15.35654	1.49983	0.39344	0.30866	-0.93604	0.26059	0.99985	0.01634	-0.00539	-0.01630	0.99984	0.00687	0.00550	-0.00678	0.99996		1.83789	5.10137	1.18347	-0.21281	-0.18333	4.60720	1.02354	0.99676	-0.08032	0.00320	0.08034	0.99676	-0.00371	-0.00289	0.00396	0.99999	
15	0.07500	0.63261	-15.35533	1.40388	0.38500	0.30309	-0.93844	0.25670	0.99985	0.01638	-0.00529	-0.01634	0.99984	0.00672	0.00540	-0.00663	0.99996		1.84307	5.13008	1.13940	-0.21962	-0.17883	4.61306	0.99211	0.99676	-0.08043	0.00312	0.08044	0.99675	-0.00383	-0.00280	0.00407	0.99999	
16	0.08000	0.60365	-15.36014	1.33856	0.37320	0.30211	-0.93899	0.25573	0.99985	0.01639	-0.00527	-0.01635	0.99985	0.00651	0.00538	-0.00643	0.99996		1.81978	5.17074	1.10214	-0.22754	-0.17336	4.60758	0.97652	0.99676	-0.08033	0.00303	0.08034	0.99676	-0.00397	-0.00270	0.00420	0.99999	
17	0.08500	0.57882	-15.34601	1.25590	0.36529	0.29886	-0.94116	0.26668	0.99985	0.01643	-0.00522	-0.01639	0.99985	0.00638	0.00532	-0.00629	0.99997		1.81814	5.23318	1.07025	-0.23286	-0.16751	4.60442	0.97500	0.99677	-0.08028	0.00292	0.08029	0.99676	-0.00406	-0.00259	0.00429	0.99999	
18	0.09000	0.57838	-15.33763	1.18475	0.35603	0.29620	-0.93785	0.26475	0.99985	0.01637	-0.00517	-0.01634	0.99985	0.00621	0.00527	-0.00613	0.99997		1.85607	5.26710	1.03477	-0.24012	-0.16363	4.60217	0.97809	0.99677	-0.08024	0.00286	0.08025	0.99677	-0.00419	-0.00251	0.00441	0.99999	
19	0.09500	0.58384	-15.31889	1.10631	0.34630	0.29509	-0.93561	0.25573	0.99985	0.01633	-0.00515	-0.01630	0.99985	0.00604	0.00525	-0.00596	0.99997		1.82379	5.34154	0.98900	-0.24489	-0.15550	4.60278	0.96184	0.99677	-0.08025	0.00271	0.08026	0.99676	-0.00427	-0.00236	0.00448	0.99999	
20	0.10000	0.55503	-15.31988	1.02605	0.33453	0.29296	-0.93503	0.24567	0.99985	0.01632	-0.00511	-0.01629	0.99985	0.00584	0.00521	-0.00575	0.99997		1.80110	5.39648	0.95372	-0.25050	-0.15104	4.60329	0.95261	0.99677	-0.08026	0.00264	0.08027	0.99676	-0.00437	-0.00228	0.00457	0.99999	
21	0.10500	0.53307	-15.29199	0.95611	0.33019	0.29398	-0.93797	0.26276	0.99985	0.01637	-0.00513	-0.01634	0.99985	0.00576	0.00522	-0.00568	0.99997		1.78291	5.46177	0.90845	-0.25418	-0.14274	4.59882	0.93815	0.99678	-0.08018	0.00249	0.08019	0.99677	-0.00444	-0.00213	0.00462	0.99999	
22	0.11000	0.50508	-15.27559	0.89897	0.31828	0.29235	-0.93821	0.25119	0.99985	0.01637	-0.00510	-0.01635	0.99985	0.00555	0.00519	-0.00547	0.99997		1.80431	5.53367	0.87075	-0.25894	-0.14017	4.59765	0.94057	0.99678	-0.08016	0.00245	0.08017	0.99677	-0.00452	-0.00208	0.00470	0.99999	
23	0.11500	0.48928	-15.26109	0.80098	0.30855	0.28964	-0.93426	0.26112	0.99985	0.01630	-0.00506	-0.01628	0.99985	0.00539	0.00514	-0.00530	0.99997		1.76661	5.60327	0.82881	-0.26069	-0.12990	4.59907	0.91503	0.99678	-0.08018	0.00227	0.08019	0.99677	-0.00455	-0.00189	0.00472	0.99999	
24	0.12000	0.66426	-15.51006	0.38515	0.23430	0.24642	-0.91926	0.25960	0.99986	0.01604	-0.00430	-0.01603	0.99986	0.00409	0.00437	-0.00402	0.99998		1.87417	5.56642	0.86875	-0.28313	-0.14383	4.59222	0.92553	0.99679	-0.08006	0.00251	0.08007	0.99678	-0.00494	-0.00211	0.00513	0.99998	
25	0.12500	0.63360	-15.46477	0.30172	0.23150	0.24593	-0.91983	0.24783	0.99986	0.01605	-0.00429	-0.01604	0.99986	0.00404	0.00436	-0.00397	0.99998		1.88507	5.63611	0.81931	-0.28671	-0.13970	4.59206	0.92035	0.99679	-0.08006	0.00244	0.08007	0.99678	-0.00500	-0.00203	0.00518	0.99998	
26	0.13000	0.64468	-15.44357	0.25514	0.22131	0.24579	-0.91767	0.25881	0.99986	0.01602	-0.00429	-0.01600	0.99986	0.00386	0.00435	-0.00379	0.99998		1.88220	5.72301	0.76665	-0.28651	-0.13145	4.59515	0.89822	0.99678	-0.08011	0.00229	0.08012	0.99677	-0.00500	-0.00189	0.00517	0.99998	
27	0.13500	0.67168	-15.41475	0.15824	0.21357	0.23033	-0.91852	0.24524	0.99986	0.01603	-0.00402	-0.01602	0.99986	0.00373	0.00408	-0.00366	0.99998		1.86443	5.81050	0.72776	-0.28949	-0.12587	4.59057	0.88458	0.99679	-0.08003	0.00220	0.08004	0.99678	-0.00505	-0.00179	0.00521	0.99998	
28	0.14000	0.67440	-15.38332	0.08581	0.20804	0.23205	-0.91764	0.23419	0.99986	0.01602	-0.00405	-0.01600	0.99987	0.00363	0.00411	-0.00357	0.99999		1.83896	5.88123	0.67620	-0.29270	-0.11424	4.58998	0.86809	0.99679	-0.08002	0.00199	0.08003	0.99678	-0.00511	-0.00158	0.00525	0.99998	
29	0.14500	0.67929	-15.35585	0.03187	0.20070	0.22729	-0.91673	0.24861	0.99986	0.01600	-0.00397	-0.01599	0.99987	0.00350	0.00402	-0.00344	0.99999		1.84883	5.97352	0.62472	-0.29255	-0.10958	4.58972	0.87146	0.99679	-0.08002	0.00191	0.08003	0.99678	-0.00511	-0.00150	0.00524	0.99999	
30	0.15000	0.65226	-15.31696	-0.03553	0.19465	0.23032	-0.90567	0.22602	0.99987	0.01581	-0.00402	-0.01579	0.99987	0.00340	0.00407	-0.00333	0.99999		1.78486	6.05226	0.57532	-0.29677	-0.09820	4.58568	0.86425	0.99680	-0.07995	0.00171	0.07996	0.99678	-0.00518	-0.00129	0.00530	0.99999	
31	0.15500	0.66043	-15.26715	-0.09893	0.19219	0.22649	-0.91253	0.23065	0.99987	0.01593	-0.00395	-0.01591	0.99987	0.00335	0.00401	-0.00329	0.99999		1.81668	6.14155	0.52282	-0.29615	-0.09246	4.58508	0.84970	0.99680	-0.07994	0.00161	0.07995	0.99679	-0.00517	-0.00120	0.00528	0.99999	
32	0.16000	0.67846	-15.22384	-0.16382	0.18658	0.22486	-0.90869	0.23212	0.99987	0.01586	-0.00392	-0.01585	0.99987	0.00326	0.00398	-0.00319	0.99999		1.77976	6.24594	0.47735	-0.29584	-0.08632	4.58687	0.83227	0.99680	-0.07997	0.00151	0.07998	0.99678	-0.00516	-0.00109	0.00527	0.99999	
33	0.16500	0.63688	-15.19039	-0.22672	0.18041	0.22704	-0.90412	0.22212	0.99987	0.01578	-0.00396	-0.01577	0.99987	0.00315	0.00401	-0.00309	0.99999		1.76465	6.35712	0.42061	-0.29287	-0.08084	4.58572	0.82109	0.99680	-0.07995	0.00141	0.07996	0.99679	-0.00511	-0.00100	0.00521	0.99999	
34	0.17000	0.63988	-15.14923	-0.28605	0.17433	0.22304	-0.90460	0.22385	0.99987	0.01579	-0.00389	-0.01578	0.99987	0.00304	0.00394	-0.00298	0.99999		1.77583	6.45892	0.36683	-0.29214	-0.07141	4.58374	0.80965	0.99680	-0.07992	0.00125	0.07992	0.99679	-0.00510	-0.00083	0.00518	0.99999	
35	0.17500	0.66736	-15.09718	-0.34939	0.17375	0.21646	-0.90115	0.22092	0.99987	0.01573	-0.00378	-0.01572	0.99987	0.00303	0.00383	-0.00297	0.99999		1.73005	6.55386	0.32090	-0.29171	-0.06281	4.58109	0.80685	0.99680	-0.07987	0.00110	0.07987	0.99679	-0.00509	-0.00069	0.00516	0.99999	
36	0.18000	0.66108	-15.08197	-0.41093	0.16621	0.21367	-0.90374	0.22915	0.99987	0.01577	-0.00373	-0.01576	0.99987	0.00290	0.00377	-0.00284	0.99999		1.71771	6.67359	0.25191	-0.28778	-0.05584	4.58281	0.77162	0.99680	-0.07990	0.00097	0.07990	0.99679	-0.00502	-0.00057	0.00508	0.99999	
37	0.18500	0.67229	-15.01068	-0.47519	0.16652	0.21530	-0.90539	0.23171	0.99987	0.01580	-0.00376	-0.01579	0.99987	0.00291	0.00380	-0.00285	0.99999		1.68108	6.78115	0.20119	-0.28744	-0.04678	4.58001	0.76467	0.99681	-0.07985	0.00082	0.07985	0.99679	-0.00502	-0.00041	0.00507	0.99999	
38	0.19000	0.64665	-14.96137	-0.51796	0.16252	0.21640	-0.89809	0.21603	0.99987	0.01567	-0.00378	-0.01566	0.99987	0.00284	0.00382	-0.00278	0.99999		1.66424	6.89232	0.15941	-0.28206	-0.03934	4.58033	0.76735	0.99681	-0.07986	0.00069	0.07986	0.99679	-0.00492	-0.00029	0.00496	0.99999	
39	0.19500	0.67402	-14.90469	-0.58128	0.16294	0.21614	-0.90132	0.21001	0.99987	0.01573	-0.00377	-0.01572	0.99987	0.00284	0.00382	-0.00278	0.99999		1.64076	6.99709	0.11395	-0.28098	-0.03086	4.58058	0.74019	0.99681	-0.07986	0.00054	0.07986	0.99679	-0.00490	-0.00015	0.00493	0.99999	
40	0.20000	0.63794	-14.86753	-0.62458	0.15916	0.21687	-0.90636	0.22373	0.99987	0.01582	-0.00379	-0.01581	0.99987	0.00278	0.00383	-0.00272	0.99999		1.62318	7.13599	0.06550	-0.27576	-0.02269	4.57915	0.73122	0.99681	-0.07984	0.00040	0.07984	0.99680	-0.00481	-0.00001	0.00483	0.99999	
41	0.20500	0.61766	-14.79570	-0.69909	0.16145	0.21488	-0.89869	0.20816	0.99987	0.01568	-0.00375	-0.01567	0.99987	0.00282	0.00379	-0.00276	0.99999		1.62461	7.23777	-0.00136	-0.27559	-0.01503	4.57285	0.74641	0.99682	-0.07973	0.00026	0.07973	0.99681	-0.00481	0.00012	0.00482	0.99999	
42	0.21000	0.65966	-14.76769	-0.70341	0.15224	0.21105	-0.89830	0.22224	0.99987	0.01568	-0.00368	-0.01567	0.99987	0.00266	0.00372	-0.00260	0.99999		1.58957	7.36301	-0.04327	-0.27070	-0.00411	4.57768	0.70235	0.99681	-0.07981	0.00007	0.07981	0.99680	-0.00472	0.00031	0.00472	0.99999	
43	0.21500	0.57780	-14.68096	-0.76098	0.15841	0.22090	-0.89933	0.21281	0.99987	0.01570	-0.00386	-0.01568	0.99987	0.00276	0.00390	-0.00270	0.99999		1.60304	7.50665	-0.08892	-0.26426	-0.00086	4.57690	0.69433	0.99681	-0.07980	0.00002	0.07980	0.99680	-0.00461	0.00035	0.00460	0.99999	
44	0.22000	0.60168	-14.63989	-0.82282	0.15640	0.21711	-0.89481	0.20490	0.99987	0.01562	-0.00379	-0.01561	0.99987	0.00273	0.00383	-0.00267	0.99999		1.54106	7.59050	-0.13789	-0.26504	0.01180	4.57483	0.69624	0.99681	-0.07976	-0.00021	0.07976	0.99680	-0.00463	0.00057	0.00459	0.99999	
45	0.22500	0.63808	-14.58418	-0.85550	0.15360	0.21866	-0.89475	0.20452	0.99987	0.01562	-0.00382	-0.01561	0.99987	0.00268	0.00386	-0.00262	0.99999		1.52366	7.69096	-0.19702	-0.26350	0.02115	4.57776	0.68982	0.99681	-0.07981	-0.00037	0.07981	0.99680	-0.00460	0.00074	0.00455	0.99999	
46	0.23000	0.62897	-14.49893	-0.90245	0.15911	0.21870	-0.90194	0.21313	0.99987	0.01574	-0.00382	-0.01573	0.99987	0.00278	0.00386	-0.00272	0.99999		1.52012	7.84559	-0.22968	-0.25636	0.02563	4.57546	0.68200	0.99681	-0.07977	-0.00045	0.07977	0.99680	-0.00447	0.00080	0.00442	0.99999	
47	0.23500	0.67282	-14.49274	-0.91952	0.14835	0.21257	-0.90009	0.22106	0.99987	0.01571	-0.00371	-0.01570	0.99987	0.00259	0.00375	-0.00253	0.99999		1.45695	7.93178	-0.28847	-0.25460	0.03869	4.57966	0.65084	0.99681	-0.07984	-0.00068	0.07984	0.99680	-0.00444	0.00103	0.00438	0.99999	
48	0.24000	0.70483	-14.43773	-0.95916	0.14489	0.20667	-0.89732	0.21787	0.99987	0.01566	-0.00361	-0.01565	0.99987	0.00253	0.00365	-0.00247	0.99999		1.45115	8.05030	-0.32668	-0.25006	0.04629	4.58106	0.64331	0.99681	-0.07987	-0.00081	0.07987	0.99680	-0.00436	0.00115	0.00429	0.99999	
49	0.24500	0.69474	-14.37787	-1.00527	0.14540	0.21027	-0.89718	0.22028	0.99987	0.01566	-0.00367	-0.01565	0.99987	0.00254	0.00371	-0.00248	0.99999		1.41638	8.18003	-0.35192	-0.24432	0.05525	4.57905	0.63901	0.99681	-0.07983	-0.00096	0.07983	0.99680	-0.00426	0.00130	0.00417	0.99999	
