NO_OF_FRAMES	12041
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-04, 16:41:01	115276.95454909
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-3.45423	0.58051	1.09215	-0.00448	-0.08162	-0.07820	1.69673	1.00000	0.00136	0.00142	-0.00136	1.00000	-0.00008	-0.00142	0.00008	1.00000		0.31799	1.04290	0.63490	0.09056	-0.11436	4.45610	0.15123	0.99698	-0.07770	0.00200	0.07769	0.99698	0.00158	-0.00211	-0.00142	1.00000	
2	0.01000	-3.45192	0.60327	1.11437	-0.00564	-0.08281	-0.08482	1.66570	1.00000	0.00148	0.00145	-0.00148	1.00000	-0.00010	-0.00145	0.00010	1.00000		0.30429	1.06877	0.63413	0.08114	-0.11491	4.44725	0.11497	0.99699	-0.07754	0.00201	0.07754	0.99699	0.00142	-0.00211	-0.00126	1.00000	
3	0.01500	-3.47691	0.61124	1.09987	-0.00858	-0.07766	-0.08476	1.67797	1.00000	0.00148	0.00136	-0.00148	1.00000	-0.00015	-0.00136	0.00015	1.00000		0.29267	1.02356	0.64515	0.06768	-0.11320	4.44637	0.10624	0.99699	-0.07753	0.00198	0.07752	0.99699	0.00118	-0.00206	-0.00102	1.00000	
4	0.02000	-3.50419	0.59918	1.09336	-0.01639	-0.07567	-0.08010	1.67098	1.00000	0.00140	0.00132	-0.00140	1.00000	-0.00029	-0.00132	0.00028	1.00000		0.27080	1.00763	0.64754	0.05556	-0.11141	4.44484	0.12654	0.99699	-0.07750	0.00194	0.07750	0.99699	0.00097	-0.00201	-0.00082	1.00000	
5	0.02500	-3.48190	0.61530	1.09518	-0.01790	-0.07088	-0.08659	1.67008	1.00000	0.00151	0.00124	-0.00151	1.00000	-0.00031	-0.00124	0.00031	1.00000		0.24840	0.98669	0.65321	0.04358	-0.11164	4.44313	0.12577	0.99699	-0.07747	0.00195	0.07747	0.99699	0.00076	-0.00200	-0.00061	1.00000	
6	0.03000	-3.50885	0.62043	1.09537	-0.02288	-0.06748	-0.08520	1.67182	1.00000	0.00149	0.00118	-0.00149	1.00000	-0.00040	-0.00118	0.00040	1.00000		0.23408	0.96497	0.64163	0.03336	-0.10935	4.44211	0.12182	0.99699	-0.07745	0.00191	0.07745	0.99700	0.00058	-0.00195	-0.00043	1.00000	
7	0.03500	-3.51563	0.63221	1.08527	-0.02810	-0.06810	-0.08564	1.65267	1.00000	0.00149	0.00119	-0.00149	1.00000	-0.00049	-0.00119	0.00049	1.00000		0.26668	0.98661	0.67967	0.02622	-0.11360	4.44469	0.14167	0.99699	-0.07750	0.00198	0.07750	0.99699	0.00046	-0.00201	-0.00030	1.00000	
8	0.04000	-3.53240	0.64818	1.07775	-0.02981	-0.06097	-0.08411	1.64652	1.00000	0.00147	0.00106	-0.00147	1.00000	-0.00052	-0.00106	0.00052	1.00000		0.26365	0.97588	0.68795	0.01593	-0.11336	4.44750	0.13492	0.99699	-0.07755	0.00198	0.07755	0.99699	0.00028	-0.00199	-0.00012	1.00000	
9	0.04500	-3.50611	0.63173	1.06495	-0.03635	-0.06515	-0.08808	1.65942	1.00000	0.00154	0.00114	-0.00154	1.00000	-0.00063	-0.00114	0.00063	1.00000		0.25129	0.92548	0.66820	-0.00245	-0.10834	4.44302	0.14648	0.99699	-0.07747	0.00189	0.07747	0.99699	-0.00004	-0.00188	0.00019	1.00000	
10	0.05000	-3.53334	0.65482	1.06348	-0.03717	-0.06150	-0.08733	1.65163	1.00000	0.00152	0.00107	-0.00152	1.00000	-0.00065	-0.00107	0.00065	1.00000		0.24956	0.98732	0.71041	-0.00241	-0.11403	4.44236	0.14444	0.99699	-0.07746	0.00199	0.07746	0.99700	-0.00004	-0.00198	0.00020	1.00000	
11	0.05500	-3.54199	0.65893	1.04970	-0.03946	-0.05296	-0.08769	1.64894	1.00000	0.00153	0.00092	-0.00153	1.00000	-0.00069	-0.00093	0.00069	1.00000		0.22733	0.92346	0.68208	-0.01984	-0.10960	4.43945	0.14266	0.99700	-0.07741	0.00191	0.07741	0.99700	-0.00035	-0.00188	0.00049	1.00000	
12	0.06000	-3.54939	0.66876	1.03630	-0.04519	-0.05248	-0.08419	1.65900	1.00000	0.00147	0.00092	-0.00147	1.00000	-0.00079	-0.00092	0.00079	1.00000		0.22624	0.93958	0.68406	-0.02949	-0.11164	4.43939	0.11887	0.99700	-0.07740	0.00195	0.07741	0.99700	-0.00051	-0.00190	0.00066	1.00000	
13	0.06500	-3.60349	0.68920	1.02268	-0.04442	-0.04804	-0.08586	1.65654	1.00000	0.00150	0.00084	-0.00150	1.00000	-0.00078	-0.00084	0.00077	1.00000		0.23373	0.93337	0.71012	-0.03809	-0.11009	4.43890	0.14579	0.99700	-0.07740	0.00192	0.07740	0.99700	-0.00066	-0.00186	0.00081	1.00000	
14	0.07000	-3.56530	0.68619	1.02926	-0.04615	-0.04659	-0.08872	1.64303	1.00000	0.00155	0.00081	-0.00155	1.00000	-0.00081	-0.00081	0.00080	1.00000		0.22393	0.92883	0.70302	-0.04861	-0.11090	4.44067	0.13117	0.99700	-0.07743	0.00194	0.07743	0.99700	-0.00085	-0.00186	0.00100	1.00000	
15	0.07500	-3.58371	0.68954	0.99772	-0.04865	-0.04528	-0.09180	1.64493	1.00000	0.00160	0.00079	-0.00160	1.00000	-0.00085	-0.00079	0.00085	1.00000		0.17872	0.88983	0.66982	-0.06250	-0.10258	4.43943	0.13853	0.99700	-0.07741	0.00179	0.07741	0.99700	-0.00109	-0.00170	0.00123	1.00000	
16	0.08000	-3.55142	0.70305	1.00160	-0.04836	-0.04116	-0.09328	1.64214	1.00000	0.00163	0.00072	-0.00163	1.00000	-0.00084	-0.00072	0.00084	1.00000		0.19440	0.90087	0.70440	-0.06992	-0.10519	4.44036	0.13038	0.99700	-0.07742	0.00184	0.07742	0.99700	-0.00122	-0.00174	0.00136	1.00000	
17	0.08500	-3.62944	0.72591	0.99159	-0.04753	-0.03607	-0.09378	1.64231	1.00000	0.00164	0.00063	-0.00164	1.00000	-0.00083	-0.00063	0.00083	1.00000		0.14368	0.90440	0.67285	-0.08031	-0.10080	4.43954	0.14935	0.99700	-0.07741	0.00176	0.07741	0.99700	-0.00140	-0.00165	0.00153	1.00000	
18	0.09000	-3.57000	0.72325	0.96589	-0.05034	-0.03580	-0.09138	1.62880	1.00000	0.00159	0.00062	-0.00159	1.00000	-0.00088	-0.00063	0.00088	1.00000		0.12491	0.91003	0.68663	-0.08965	-0.09944	4.43681	0.14730	0.99700	-0.07736	0.00174	0.07736	0.99700	-0.00156	-0.00161	0.00169	1.00000	
19	0.09500	-3.61401	0.73588	0.97703	-0.04770	-0.02796	-0.09679	1.60872	1.00000	0.00169	0.00049	-0.00169	1.00000	-0.00083	-0.00049	0.00083	1.00000		0.17584	0.90042	0.70456	-0.09707	-0.10195	4.43773	0.13934	0.99700	-0.07738	0.00178	0.07738	0.99700	-0.00169	-0.00164	0.00183	1.00000	
20	0.10000	-3.61110	0.75683	0.94669	-0.04776	-0.03271	-0.09524	1.61668	1.00000	0.00166	0.00057	-0.00166	1.00000	-0.00083	-0.00057	0.00083	1.00000		0.13629	0.89870	0.69023	-0.10719	-0.10116	4.43689	0.13732	0.99700	-0.07736	0.00177	0.07736	0.99700	-0.00187	-0.00162	0.00200	1.00000	
21	0.10500	-3.59151	0.74335	0.92999	-0.04962	-0.03219	-0.10015	1.59513	1.00000	0.00175	0.00056	-0.00175	1.00000	-0.00087	-0.00056	0.00087	1.00000		0.17553	0.95180	0.71215	-0.10923	-0.10369	4.43461	0.12045	0.99700	-0.07732	0.00181	0.07732	0.99700	-0.00191	-0.00166	0.00204	1.00000	
22	0.11000	-3.61585	0.75926	0.91374	-0.04621	-0.02676	-0.09920	1.61033	1.00000	0.00173	0.00047	-0.00173	1.00000	-0.00081	-0.00047	0.00081	1.00000		0.14227	0.94392	0.69677	-0.11911	-0.10181	4.43480	0.12512	0.99700	-0.07732	0.00178	0.07733	0.99700	-0.00208	-0.00161	0.00221	1.00000	
23	0.11500	-3.62265	0.76633	0.88556	-0.04660	-0.02859	-0.09785	1.60708	1.00000	0.00171	0.00050	-0.00171	1.00000	-0.00081	-0.00050	0.00081	1.00000		0.10168	0.93452	0.68413	-0.12942	-0.09522	4.43478	0.14318	0.99700	-0.07732	0.00166	0.07733	0.99700	-0.00226	-0.00148	0.00238	1.00000	
24	0.12000	-3.69259	0.50785	0.48782	-0.10010	-0.00550	-0.09412	1.55609	1.00000	0.00164	0.00010	-0.00164	1.00000	-0.00175	-0.00010	0.00175	1.00000		0.37850	0.88656	0.98605	-0.13826	-0.13558	4.44187	0.23766	0.99699	-0.07745	0.00237	0.07745	0.99699	-0.00241	-0.00217	0.00259	0.99999	
25	0.12500	-3.69028	0.50522	0.46230	-0.10173	-0.00560	-0.10016	1.54963	1.00000	0.00175	0.00010	-0.00175	1.00000	-0.00178	-0.00010	0.00178	1.00000		0.47354	0.89976	1.01915	-0.14184	-0.14298	4.43978	0.19396	0.99700	-0.07741	0.00250	0.07742	0.99700	-0.00248	-0.00230	0.00266	0.99999	
26	0.13000	-3.69902	0.51598	0.42857	-0.09987	-0.00454	-0.09968	1.55313	1.00000	0.00174	0.00008	-0.00174	1.00000	-0.00174	-0.00008	0.00174	1.00000		0.41104	0.95693	1.01092	-0.14443	-0.13955	4.44082	0.22326	0.99699	-0.07743	0.00244	0.07744	0.99699	-0.00252	-0.00223	0.00270	0.99999	
27	0.13500	-3.69062	0.51026	0.40487	-0.09793	0.00297	-0.10276	1.53229	1.00000	0.00179	-0.00005	-0.00179	1.00000	-0.00171	0.00005	0.00171	1.00000		0.45181	0.92911	1.01978	-0.15411	-0.14329	4.43950	0.22632	0.99700	-0.07741	0.00250	0.07741	0.99700	-0.00269	-0.00229	0.00288	0.99999	
