NO_OF_FRAMES	12051
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 13:47:12	191245.50145564
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-4.96638	27.07059	-1.21624	-0.35753	0.55141	-18.17363	0.38443	0.95007	0.31188	-0.00962	-0.31195	0.95008	-0.00624	0.00720	0.00893	0.99993		-2.73261	10.96993	-2.98080	-0.38344	-0.48971	12.42935	2.48295	0.97653	-0.21523	0.00855	0.21529	0.97653	-0.00669	-0.00691	0.00837	0.99994	
2	0.01000	-4.99231	27.21229	-1.25096	-0.33097	0.54473	-18.17510	0.38387	0.95006	0.31191	-0.00951	-0.31197	0.95007	-0.00578	0.00723	0.00845	0.99994		-2.70792	11.10948	-3.04696	-0.36898	-0.48774	12.42516	2.46231	0.97654	-0.21516	0.00851	0.21521	0.97655	-0.00644	-0.00693	0.00812	0.99994	
3	0.01500	-5.00124	27.31171	-1.29860	-0.31319	0.53620	-18.17363	0.37507	0.95007	0.31188	-0.00936	-0.31194	0.95009	-0.00547	0.00719	0.00811	0.99994		-2.70902	11.23130	-3.11452	-0.35748	-0.48531	12.42305	2.45826	0.97655	-0.21512	0.00847	0.21518	0.97656	-0.00624	-0.00693	0.00792	0.99994	
4	0.02000	-4.95100	27.40151	-1.32502	-0.29328	0.52835	-18.17845	0.36930	0.95005	0.31196	-0.00922	-0.31202	0.95006	-0.00512	0.00716	0.00774	0.99994		-2.64384	11.36949	-3.15512	-0.33738	-0.48617	12.42093	2.46983	0.97656	-0.21508	0.00849	0.21514	0.97657	-0.00589	-0.00702	0.00758	0.99995	
5	0.02500	-4.95679	27.49353	-1.35486	-0.27415	0.51490	-18.17362	0.36749	0.95008	0.31188	-0.00899	-0.31193	0.95009	-0.00478	0.00705	0.00735	0.99995		-2.68910	11.52584	-3.20736	-0.31927	-0.48346	12.42280	2.44343	0.97655	-0.21512	0.00844	0.21517	0.97656	-0.00557	-0.00704	0.00726	0.99995	
6	0.03000	-4.99447	27.57864	-1.38466	-0.25421	0.51288	-18.17917	0.38104	0.95005	0.31198	-0.00895	-0.31202	0.95006	-0.00444	0.00712	0.00701	0.99995		-2.67600	11.65593	-3.24584	-0.30150	-0.48292	12.41952	2.45136	0.97656	-0.21506	0.00843	0.21511	0.97658	-0.00526	-0.00710	0.00695	0.99995	
7	0.03500	-4.96250	27.65273	-1.39490	-0.23225	0.50402	-18.17647	0.36858	0.95006	0.31193	-0.00880	-0.31198	0.95008	-0.00405	0.00709	0.00660	0.99995		-2.61753	11.78037	-3.28097	-0.28130	-0.47996	12.41715	2.44249	0.97657	-0.21502	0.00838	0.21507	0.97659	-0.00491	-0.00713	0.00660	0.99995	
8	0.04000	-4.98606	27.72961	-1.43522	-0.21381	0.49310	-18.17774	0.38429	0.95006	0.31195	-0.00861	-0.31199	0.95008	-0.00373	0.00701	0.00623	0.99996		-2.64284	11.95598	-3.34219	-0.25952	-0.47975	12.41754	2.42953	0.97657	-0.21503	0.00837	0.21507	0.97659	-0.00453	-0.00720	0.00622	0.99995	
9	0.04500	-4.98154	27.78043	-1.45595	-0.18960	0.48729	-18.18291	0.38374	0.95003	0.31204	-0.00850	-0.31208	0.95005	-0.00331	0.00705	0.00580	0.99996		-2.65549	12.07163	-3.38384	-0.23990	-0.47365	12.41393	2.44925	0.97659	-0.21497	0.00827	0.21500	0.97660	-0.00419	-0.00717	0.00587	0.99996	
10	0.05000	-4.96592	27.83135	-1.49012	-0.16653	0.48058	-18.19512	0.40494	0.94997	0.31224	-0.00839	-0.31228	0.94999	-0.00291	0.00706	0.00538	0.99996		-2.63403	12.20958	-3.42187	-0.21742	-0.47060	12.41467	2.45418	0.97658	-0.21498	0.00821	0.21501	0.97660	-0.00379	-0.00721	0.00547	0.99996	
11	0.05500	-5.01320	27.89842	-1.51496	-0.14480	0.46777	-18.19637	0.39892	0.94996	0.31226	-0.00816	-0.31229	0.94998	-0.00253	0.00697	0.00495	0.99996		-2.63520	12.35553	-3.45894	-0.19457	-0.46853	12.41490	2.45874	0.97658	-0.21498	0.00818	0.21502	0.97660	-0.00340	-0.00726	0.00507	0.99996	
12	0.06000	-5.02561	28.00982	-1.56477	-0.09867	0.47945	-18.20756	0.39714	0.94990	0.31245	-0.00837	-0.31247	0.94992	-0.00172	0.00741	0.00425	0.99996		-2.62860	12.46844	-3.49245	-0.17112	-0.46543	12.41541	2.45916	0.97658	-0.21499	0.00812	0.21502	0.97660	-0.00299	-0.00729	0.00466	0.99996	
13	0.06500	-4.98885	28.06452	-1.58812	-0.07718	0.46358	-18.20561	0.38920	0.94991	0.31242	-0.00809	-0.31244	0.94994	-0.00135	0.00727	0.00381	0.99997		-2.63512	12.61954	-3.51529	-0.14648	-0.45894	12.41580	2.46208	0.97658	-0.21500	0.00801	0.21502	0.97661	-0.00256	-0.00727	0.00422	0.99996	
14	0.07000	-4.99499	28.08241	-1.60040	-0.05328	0.45687	-18.21202	0.40117	0.94988	0.31252	-0.00797	-0.31254	0.94990	-0.00093	0.00728	0.00338	0.99997		-2.64323	12.75600	-3.53523	-0.11875	-0.45426	12.41553	2.45996	0.97658	-0.21499	0.00793	0.21502	0.97661	-0.00207	-0.00730	0.00373	0.99997	
15	0.07500	-4.99294	28.10251	-1.63348	-0.02843	0.45117	-18.20521	0.39571	0.94991	0.31241	-0.00787	-0.31242	0.94994	-0.00050	0.00733	0.00293	0.99997		-2.65144	12.87939	-3.55702	-0.09268	-0.44835	12.41522	2.47596	0.97659	-0.21499	0.00783	0.21501	0.97661	-0.00162	-0.00729	0.00326	0.99997	
